ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779333502830.832,1,0,0,-0.007117,0.210201,0.402964,0.741469,0.233857,0.017764,0.628664,-0.014223,0.203210,0.393391,1,0,1,-0.077664,-0.153812,0.213141,-0.772066,-0.168976,0.577012,0.205958,-0.081723,-0.160649,0.219532
1779333502864.166,1,0,0,-0.007171,0.208923,0.403954,0.745654,0.231260,0.017365,0.624674,-0.005843,0.198566,0.396369,1,0,1,-0.077294,-0.153017,0.212243,-0.775145,-0.163783,0.573920,0.207222,-0.081007,-0.159522,0.218800
1779333502897.499,1,0,0,-0.007223,0.207628,0.404923,0.749808,0.228654,0.016965,0.620659,-0.005758,0.200218,0.394441,1,0,1,-0.076931,-0.152220,0.211346,-0.778188,-0.158581,0.570801,0.208477,-0.076479,-0.158426,0.214839
1779333502930.832,1,0,0,-0.007272,0.206315,0.405872,0.753932,0.226038,0.016564,0.616620,-0.006610,0.199375,0.396464,1,0,1,-0.076575,-0.151421,0.210450,-0.781193,-0.153373,0.567654,0.209721,-0.079259,-0.156783,0.214826
1779333502964.166,1,0,0,-0.007318,0.204987,0.406802,0.758025,0.223413,0.016163,0.612555,-0.005105,0.199147,0.396778,1,0,1,-0.076227,-0.150620,0.209555,-0.784162,-0.148157,0.564480,0.210956,-0.073790,-0.157847,0.209742
1779333502997.499,1,0,0,-0.007361,0.203643,0.407712,0.762088,0.220779,0.015761,0.608465,-0.006602,0.198902,0.398800,1,0,1,-0.075888,-0.149819,0.208662,-0.787093,-0.142934,0.561280,0.212180,-0.077488,-0.155204,0.214067
1779333503030.832,1,0,0,-0.007402,0.202283,0.408602,0.766120,0.218136,0.015359,0.604351,-0.001820,0.197305,0.397057,1,0,1,-0.075559,-0.149015,0.207770,-0.789986,-0.137704,0.558052,0.213395,-0.081413,-0.154866,0.211854
1779333503064.166,1,0,0,-0.007440,0.200909,0.409473,0.770122,0.215485,0.014956,0.600213,-0.007473,0.199295,0.398422,1,0,1,-0.075240,-0.148211,0.206881,-0.792842,-0.132467,0.554798,0.214599,-0.075243,-0.154078,0.207727
1779333503097.499,1,0,0,-0.007475,0.199521,0.410325,0.774092,0.212824,0.014552,0.596050,-0.015094,0.199191,0.402406,1,0,1,-0.074932,-0.147405,0.205994,-0.795660,-0.127224,0.551518,0.215793,-0.072933,-0.152694,0.203141
1779333503130.832,1,0,0,-0.007508,0.198120,0.411157,0.778031,0.210156,0.014147,0.591864,-0.008295,0.196749,0.403910,1,0,1,-0.074636,-0.146598,0.205110,-0.798440,-0.121976,0.548211,0.216977,-0.077969,-0.149416,0.211277
1779333503164.166,1,0,0,-0.007538,0.196707,0.411971,0.781938,0.207478,0.013742,0.587653,-0.016667,0.198288,0.406219,1,0,1,-0.074353,-0.145790,0.204229,-0.801183,-0.116721,0.544879,0.218150,-0.078175,-0.146965,0.211657
1779333503197.499,1,0,0,-0.007566,0.195283,0.412766,0.785815,0.204793,0.013337,0.583419,-0.011923,0.197481,0.404928,1,0,1,-0.074083,-0.144981,0.203351,-0.803887,-0.111461,0.541520,0.219313,-0.068624,-0.147095,0.201612
1779333503230.832,1,0,0,-0.007592,0.193847,0.413543,0.789659,0.202099,0.012931,0.579161,-0.005555,0.194157,0.409179,1,0,1,-0.073826,-0.144171,0.202477,-0.806553,-0.106195,0.538136,0.220466,-0.071556,-0.144146,0.201196
