ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779333503164.166,1,0,0,-0.000277,0.191999,0.407254,0.969868,0.118689,-0.168038,0.130506,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503197.499,1,0,0,0.000762,0.190640,0.409298,0.970621,0.138384,-0.140586,0.137771,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503230.832,1,0,0,0.000130,0.190445,0.410166,0.976237,0.111899,-0.153937,0.103653,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503264.166,1,0,0,-0.000247,0.188805,0.412382,0.981439,0.099043,-0.152149,0.061797,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503297.499,1,0,0,0.000112,0.187272,0.413718,0.982699,0.105875,-0.142044,0.054014,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503330.832,1,0,0,0.001591,0.183953,0.415680,0.985433,0.105429,-0.128082,0.037431,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503364.166,1,0,0,0.000529,0.182785,0.416023,0.987538,0.081963,-0.133827,0.011882,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503397.499,1,0,0,-0.000725,0.180354,0.416837,0.988603,0.073169,-0.131127,0.010778,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503430.832,1,0,0,0.001026,0.177687,0.418004,0.989980,0.089145,-0.108705,0.013261,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503464.166,1,0,0,0.002267,0.176286,0.418029,0.992827,0.074618,-0.092175,-0.015182,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503497.499,1,0,0,0.001000,0.173611,0.420484,0.992602,0.061382,-0.098829,-0.034741,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503530.832,1,0,0,0.000024,0.171867,0.421887,0.993003,0.068808,-0.094768,-0.015157,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779333503564.166,1,0,0,0.000087,0.169632,0.424311,0.993114,0.079330,-0.085964,0.006455,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
