ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779568771505.535,1,0,0,0.323245,0.043691,0.233503,0.418077,0.490741,-0.693140,-0.322400,1,0,0,-0.131036,-0.137465,0.228581,0.154158,0.791436,0.202505,0.555748
1779568771538.868,1,0,1,0.291349,0.061320,0.209650,-0.770840,0.505552,0.205866,-0.328394,1,0,0,-0.133046,-0.135299,0.227602,0.188939,0.728399,0.107162,0.649810
1779568771572.201,1,0,1,0.285810,0.064428,0.205799,0.770795,-0.486283,-0.088117,0.402043,1,0,0,-0.132409,-0.136658,0.227018,0.219904,0.717279,0.136344,0.646965
1779568771605.535,1,0,1,0.275436,0.066364,0.201091,0.443785,-0.737622,-0.076135,0.503162,1,0,0,-0.131149,-0.139147,0.228442,0.260979,0.736690,0.174240,0.599015
1779568771638.868,1,0,1,0.283889,0.065312,0.201829,0.489486,-0.695930,-0.086083,0.518338,1,0,0,-0.132146,-0.138980,0.226223,0.290343,0.680568,0.065366,0.669519
1779568771672.201,1,0,1,0.273862,0.069259,0.204047,0.737770,-0.545218,-0.192774,0.348240,1,0,0,-0.131799,-0.139291,0.225492,0.214140,0.698560,0.103489,0.674869
1779568771705.535,1,0,1,0.267795,0.073161,0.200513,0.783341,-0.483400,-0.267372,0.284981,1,1,0,-0.130744,-0.141424,0.224855,0.138481,0.783829,0.223189,0.562692
1779568771738.868,1,0,1,0.263850,0.074996,0.201918,0.405180,-0.752904,-0.080783,0.512287,1,1,-1,-0.131285,-0.142022,0.222218,0.195141,0.722064,0.135752,0.649703
1779568771772.201,1,0,1,0.263725,0.076095,0.200823,0.444902,-0.661681,-0.272420,0.538543,1,0,0,-0.131704,-0.141941,0.220813,0.240262,0.667410,0.080643,0.700239
1779568771805.535,1,0,1,0.271521,0.076546,0.200284,0.464429,-0.670148,-0.219262,0.535847,1,0,0,-0.130871,-0.142359,0.222396,0.280375,0.692306,0.130640,0.651948
1779568771838.868,1,0,1,0.274823,0.076846,0.205612,0.764714,-0.501758,-0.164364,0.369371,1,0,0,-0.130119,-0.144938,0.221170,0.102614,0.860153,-0.052034,0.496890
1779568771872.201,1,0,1,0.273640,0.078128,0.203341,0.692794,-0.565989,-0.188208,0.405304,1,0,1,-0.131314,-0.143151,0.219093,-0.280628,0.826759,-0.383725,0.300786
1779568771905.535,1,0,1,0.262314,0.082870,0.204505,0.696982,-0.550953,-0.262037,0.376833,1,0,0,-0.124202,-0.151368,0.226389,0.304083,0.749585,0.299143,0.506132
1779568771938.868,1,0,1,0.268211,0.084013,0.204377,0.705436,-0.528723,-0.312442,0.353826,1,0,0,-0.125144,-0.152326,0.223974,0.205440,0.804136,0.307471,0.465425
1779568771972.201,1,0,1,0.259853,0.085319,0.206444,0.713165,-0.534965,-0.241159,0.383473,1,0,0,-0.123076,-0.154047,0.225012,0.139224,0.803516,0.378070,0.438226
1779568772005.535,1,0,1,0.293967,0.078833,0.216836,0.730583,-0.512706,-0.283280,0.350904,1,0,0,-0.119963,-0.158464,0.222976,0.106147,0.675484,0.461043,0.565592
1779568772038.868,1,0,1,0.272308,0.086388,0.206732,0.727738,-0.523890,-0.235966,0.374509,1,0,0,-0.120860,-0.158290,0.222906,0.254471,0.735981,0.349647,0.520887
1779568772072.201,1,0,1,0.270783,0.087780,0.207136,0.722346,-0.532182,-0.181472,0.402574,1,0,0,-0.120216,-0.159378,0.223024,0.205222,0.797246,0.387836,0.414567
1779568772105.535,1,0,1,0.263852,0.090272,0.204087,0.570580,-0.649956,-0.192975,0.463418,1,0,0,-0.122250,-0.156870,0.222808,0.253265,0.798703,0.261141,0.479308
1779568772138.868,1,0,1,0.261864,0.091945,0.203249,-0.700209,0.550760,0.225788,-0.394196,1,0,0,-0.122569,-0.157683,0.222656,0.218401,0.803645,0.232185,0.502539
1779568772172.201,1,0,1,0.272088,0.089468,0.208635,0.723702,-0.508387,-0.262104,0.386134,1,0,0,-0.120720,-0.160713,0.224278,0.167744,0.824637,0.309544,0.442739
1779568772205.535,1,0,1,0.266422,0.091065,0.205769,0.768554,-0.466022,-0.277539,0.339295,1,0,0,-0.118556,-0.163818,0.224679,0.194112,0.792724,0.432531,0.383179
1779568772238.868,1,0,1,0.268722,0.092212,0.206376,0.725469,-0.527207,-0.217879,0.385067,1,0,0,-0.118850,-0.163879,0.223703,0.241955,0.802055,0.383049,0.389152
1779568772272.201,1,0,1,0.257919,0.094176,0.208940,0.580086,-0.743805,0.104302,0.315239,1,0,0,-0.118974,-0.163727,0.223496,0.259251,0.773112,0.319185,0.482916
