ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,pLx_raw,pLy_raw,pLz_raw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw,pRx_raw,pRy_raw,pRz_raw
1779568771038.868,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.140457,-0.118317,0.222451,0.242576,-0.756684,0.070848,-0.602965,-0.137570,-0.125059,0.225229
1779568771072.201,1,0,1,0.279354,0.049431,0.202971,-0.638365,0.694037,-0.087982,-0.321033,0.275473,0.048503,0.204860,1,0,0,-0.139994,-0.119481,0.222501,0.226579,-0.763812,0.056409,-0.601724,-0.140124,-0.122755,0.222320
1779568771105.535,1,0,1,0.278872,0.050611,0.203086,-0.640307,0.692954,-0.084042,-0.320561,0.273809,0.051177,0.205435,1,0,0,-0.139525,-0.120653,0.222551,0.210466,-0.770544,0.041942,-0.600172,-0.136684,-0.127156,0.223794
1779568771138.868,1,0,1,0.278159,0.051784,0.203218,-0.642235,0.691856,-0.080100,-0.320082,0.282940,0.049649,0.204815,1,0,0,-0.139049,-0.121833,0.222601,0.194243,-0.776879,0.027453,-0.598310,-0.136807,-0.126899,0.227304
1779568771172.201,1,0,1,0.277186,0.052950,0.203368,-0.644150,0.690745,-0.076156,-0.319597,0.280563,0.052866,0.207408,1,0,0,-0.138566,-0.123021,0.222650,0.177921,-0.782812,0.012949,-0.596139,-0.131271,-0.132487,0.230595
1779568771205.535,1,0,1,0.275921,0.054109,0.203540,-0.646052,0.689619,-0.072211,-0.319105,0.279237,0.054204,0.203953,1,0,0,-0.138077,-0.124217,0.222700,0.161506,-0.788341,-0.001561,-0.593660,-0.134362,-0.130541,0.228622
1779568771238.868,1,0,1,0.274477,0.055262,0.203724,-0.647940,0.688479,-0.068264,-0.318607,0.273621,0.056388,0.203689,1,0,0,-0.137581,-0.125420,0.222748,0.145008,-0.793462,-0.016071,-0.590874,-0.133246,-0.131898,0.227813
1779568771272.201,1,0,1,0.273527,0.056412,0.203871,-0.649815,0.687324,-0.064316,-0.318102,0.267409,0.058912,0.200230,1,0,0,-0.137077,-0.126631,0.222797,0.128435,-0.798173,-0.030572,-0.587783,-0.135461,-0.130115,0.224965
1779568771305.535,1,0,1,0.273886,0.057563,0.203923,-0.651677,0.686156,-0.060366,-0.317590,0.272875,0.059629,0.198511,1,0,0,-0.136567,-0.127849,0.222844,0.111795,-0.802472,-0.045057,-0.584388,-0.135473,-0.131345,0.224416
1779568771338.868,1,0,1,0.276368,0.058720,0.203818,-0.653525,0.684973,-0.056416,-0.317072,0.283736,0.056332,0.201510,1,0,0,-0.136049,-0.129073,0.222892,0.095098,-0.806357,-0.059519,-0.580692,-0.133568,-0.133508,0.227866
1779568771372.201,1,0,1,0.281787,0.059886,0.203498,-0.655360,0.683776,-0.052464,-0.316547,0.281617,0.059553,0.200832,1,0,0,-0.135524,-0.130304,0.222938,0.078352,-0.809824,-0.073950,-0.576695,-0.132474,-0.132592,0.229959
1779568771405.535,1,0,1,0.289935,0.061061,0.202978,-0.657181,0.682565,-0.048511,-0.316016,0.275290,0.061771,0.204874,1,0,0,-0.134992,-0.131541,0.222984,0.061565,-0.812874,-0.088343,-0.572400,-0.131296,-0.136305,0.229163
1779568771438.868,1,0,0,0.296506,0.062223,0.202573,-0.658988,0.681339,-0.044557,-0.315478,0.321426,0.042933,0.231771,1,0,0,-0.134452,-0.132785,0.223030,0.044746,-0.815503,-0.102691,-0.567809,-0.130465,-0.137466,0.229468
1779568771472.201,1,0,1,0.299607,0.063364,0.202422,-0.660782,0.680100,-0.040602,-0.314933,0.276732,0.061830,0.208317,1,0,0,-0.133905,-0.134034,0.223075,0.027905,-0.817711,-0.116985,-0.562926,-0.132708,-0.135835,0.225973
