ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779403619347.268,1,0,0,-0.108146,0.196993,0.187014,0.669498,-0.016855,-0.018868,0.742383,1,0,1,-0.133175,-0.204835,0.330190,0.124309,0.898807,0.352703,0.228680
1779403619380.601,1,0,0,-0.106500,0.196572,0.185462,0.634327,-0.046080,0.072160,0.768309,1,0,1,-0.133426,-0.203284,0.331078,0.173760,0.899994,0.344069,0.203553
1779403619413.935,1,0,0,-0.101371,0.195992,0.182616,0.634821,-0.084801,0.152646,0.752669,1,0,1,-0.133660,-0.201124,0.333596,0.150300,0.869956,0.374528,0.283398
1779403619447.268,1,0,0,-0.099615,0.195557,0.182014,0.520618,0.092095,-0.072669,0.845692,1,0,1,-0.132471,-0.198553,0.336255,0.119454,0.896416,0.338235,0.260319
1779403619480.601,1,0,0,-0.103991,0.198044,0.181622,0.557525,0.055011,-0.055663,0.826463,1,0,1,-0.133078,-0.196664,0.338484,0.141559,0.919957,0.308750,0.195738
1779403619513.935,1,0,0,-0.108297,0.196677,0.186081,0.657861,-0.052437,0.093729,0.745442,1,0,1,-0.132040,-0.193642,0.342097,0.190725,0.913937,0.302967,0.191189
1779403619547.268,1,0,0,-0.104147,0.195651,0.185028,0.639988,0.084330,-0.038545,0.762770,1,0,1,-0.134792,-0.191733,0.345334,0.183591,0.926977,0.266141,0.190203
1779403619580.601,1,0,0,-0.101295,0.196295,0.182923,0.604349,0.193692,-0.181844,0.751118,1,0,1,-0.138741,-0.191441,0.347238,0.139885,0.948331,0.239641,0.153858
1779403619613.935,1,0,0,-0.101647,0.195229,0.184473,0.601293,0.195707,-0.202108,0.747862,1,0,1,-0.139128,-0.189119,0.349132,0.134309,0.954578,0.241895,0.110587
1779403619647.268,1,0,0,-0.103570,0.194502,0.185252,0.644111,0.095658,-0.062823,0.756323,1,0,1,-0.138654,-0.186712,0.351072,0.113354,0.922692,0.324470,0.174667
1779403619680.601,1,0,0,-0.104902,0.193758,0.185834,0.796584,0.060781,-0.070310,0.597340,1,0,1,-0.137196,-0.184853,0.352736,0.094112,0.922559,0.328323,0.179532
1779403619713.935,1,0,0,-0.103653,0.195300,0.183812,0.773286,0.144710,-0.198048,0.584692,1,0,1,-0.136314,-0.183006,0.355277,0.121363,0.955435,0.241797,0.118105
1779403619747.268,1,0,0,-0.105036,0.194306,0.185229,0.736727,0.146048,-0.175152,0.636572,1,1,-1,-0.136371,-0.182002,0.357357,0.127221,0.964188,0.207560,0.105236
1779403619780.601,1,0,0,-0.105573,0.193152,0.186346,0.749384,0.129751,-0.143952,0.633140,1,1,1,-0.136200,-0.181312,0.358155,0.098932,0.967530,0.214288,0.090440
1779403619813.935,1,0,0,-0.104888,0.194583,0.183945,0.793448,0.081135,-0.133168,0.588322,1,0,1,-0.137001,-0.180486,0.359175,0.085155,0.972119,0.200136,0.087625
1779403619847.268,1,0,0,-0.103777,0.194107,0.182466,0.859841,0.076670,-0.142465,0.484250,1,0,1,-0.135266,-0.178962,0.361099,0.111276,0.957454,0.244302,0.105909
1779403619880.601,1,0,0,-0.102757,0.191171,0.183751,0.854935,0.120555,-0.156128,0.479767,1,0,1,-0.132971,-0.177923,0.363088,0.098521,0.962584,0.244063,0.064483
1779403619913.935,1,0,0,-0.104087,0.190491,0.184072,0.794272,0.086500,-0.095764,0.593699,1,0,1,-0.131927,-0.177202,0.364532,0.043618,0.967573,0.236064,0.078578
1779403619947.268,1,0,0,-0.103239,0.191579,0.181092,0.791609,0.096647,-0.100013,0.594989,1,0,1,-0.133603,-0.177424,0.365526,0.037637,0.956850,0.257507,0.129274
1779403619980.601,1,0,0,-0.101361,0.189921,0.179187,0.836369,0.088101,-0.118192,0.527973,1,0,1,-0.137832,-0.177085,0.366604,0.053286,0.946987,0.264839,0.173889
1779403620013.935,1,0,0,-0.103376,0.185835,0.181299,0.780422,0.061690,-0.056647,0.619618,1,1,-1,-0.137441,-0.176156,0.368170,0.077160,0.938084,0.285834,0.179844
1779403620047.268,1,0,0,-0.104372,0.183343,0.182349,0.799181,0.119152,-0.101592,0.580338,1,1,1,-0.133786,-0.176559,0.369713,0.116202,0.951626,0.271312,0.085415
1779403620080.601,1,0,0,-0.101811,0.185229,0.178490,0.863922,0.060829,-0.119645,0.485411,1,0,1,-0.129562,-0.174204,0.373149,0.123580,0.966648,0.223856,0.014442
1779403620113.935,1,0,0,-0.100270,0.187283,0.175547,0.850648,-0.024138,-0.055371,0.522254,1,1,-1,-0.127479,-0.172112,0.375596,0.117109,0.971543,0.204421,0.024544
1779403620147.268,1,0,0,-0.099168,0.186494,0.175289,0.850038,0.033138,-0.100206,0.516039,1,1,1,-0.127961,-0.172789,0.375370,0.125565,0.958447,0.239893,0.089801
1779403620180.601,1,0,0,-0.099283,0.185692,0.174578,0.851406,0.049548,-0.129621,0.505818,1,0,1,-0.126637,-0.173578,0.373538,0.128017,0.929324,0.275824,0.209500
1779403620213.935,1,0,0,-0.101426,0.183195,0.176804,0.819031,0.059883,-0.106377,0.560613,1,1,-1,-0.126493,-0.172727,0.373794,0.119954,0.913278,0.289250,0.260516
1779403620247.268,1,0,0,-0.103247,0.182427,0.178573,0.846740,0.051444,-0.100820,0.519827,1,1,-1,-0.129083,-0.170227,0.377462,0.108455,0.931636,0.283418,0.199914
1779403620280.601,1,0,0,-0.103295,0.184599,0.176203,0.851791,-0.053815,-0.002556,0.521104,1,1,1,-0.131674,-0.167727,0.381130,0.096503,0.946104,0.276402,0.138476
1779403620313.935,1,0,0,-0.098349,0.183574,0.172246,0.820799,-0.084134,0.015278,0.564780,1,1,-1,-0.130656,-0.165672,0.383787,0.102697,0.951823,0.267961,0.108088
1779403620347.268,1,0,0,-0.098607,0.183572,0.170854,0.832649,-0.008641,-0.067142,0.549647,1,1,1,-0.126286,-0.164031,0.385507,0.125984,0.951673,0.258868,0.106927
1779403620380.601,1,0,0,-0.099346,0.182472,0.171690,0.821887,0.074146,-0.093521,0.557008,1,0,1,-0.123327,-0.160690,0.387827,0.109633,0.970572,0.199382,0.078846
1779403620413.935,1,0,0,-0.096461,0.183294,0.167155,0.850947,0.063397,-0.111942,0.509254,1,1,1,-0.117726,-0.156217,0.387189,0.108625,0.969374,0.194826,0.102746
1779403620447.268,1,0,0,-0.100126,0.185109,0.166914,0.846299,-0.022815,-0.049936,0.529872,1,1,1,-0.107968,-0.152319,0.382897,0.162643,0.918428,0.295980,0.205993
1779403620480.601,1,0,0,-0.101497,0.184408,0.167527,0.841249,-0.041622,-0.036667,0.537794,1,1,1,-0.098209,-0.148420,0.378604,0.212367,0.843230,0.389319,0.303800
1779403620513.935,1,0,0,-0.102692,0.183538,0.167674,0.770015,-0.046144,0.052280,0.634203,1,0,1,-0.091553,-0.145498,0.376417,0.238898,0.840298,0.360885,0.326480
1779403620547.268,1,0,0,-0.100171,0.182371,0.167175,0.777546,-0.057556,0.077320,0.621394,1,0,1,-0.097003,-0.144395,0.379244,0.173951,0.919692,0.222066,0.273119
1779403620580.601,1,0,0,-0.100033,0.183263,0.165428,0.834572,-0.019471,-0.008763,0.550485,1,0,1,-0.096347,-0.143008,0.378048,0.166725,0.927035,0.213357,0.259399
1779403620613.935,1,0,0,-0.102067,0.183306,0.165470,0.810696,-0.029535,0.024502,0.584208,1,0,1,-0.089251,-0.141305,0.376806,0.229162,0.894673,0.258186,0.283523
1779403620647.268,1,0,0,-0.099918,0.182676,0.164802,0.797230,-0.011104,0.020106,0.603239,1,0,1,-0.091480,-0.139557,0.380027,0.293171,0.866483,0.304741,0.265314
1779403620680.601,1,0,0,-0.098678,0.182540,0.163785,0.800837,-0.012466,0.009640,0.598676,1,0,1,-0.094493,-0.137495,0.382118,0.323362,0.845237,0.350150,0.241675
1779403620713.935,1,0,0,-0.101950,0.182946,0.165750,0.843957,-0.009862,-0.041244,0.534732,1,0,0,-0.097048,-0.135140,0.384096,-0.330792,0.832507,0.100343,0.432943
1779403620747.268,1,0,0,-0.106140,0.183537,0.167615,0.894915,-0.006711,-0.087807,0.437460,1,0,1,-0.093232,-0.133391,0.387609,0.190492,-0.867572,-0.165237,-0.428637
1779403620780.601,1,0,0,-0.107332,0.184500,0.165932,0.893574,-0.028373,-0.051277,0.445075,1,0,1,-0.088272,-0.132189,0.391065,0.381933,0.810351,0.374640,0.238963
1779403620813.935,1,0,0,-0.104787,0.184166,0.164620,0.874420,-0.014118,-0.046137,0.482765,1,0,1,-0.088662,-0.131036,0.384695,0.351950,0.812263,0.383147,0.263741
1779403620847.268,1,0,0,-0.101922,0.183296,0.162555,0.867632,0.024003,-0.070305,0.491626,1,0,1,-0.085355,-0.130170,0.381636,0.412508,0.786535,0.380902,0.257126
1779403620880.601,1,0,0,-0.099212,0.181625,0.161744,0.857832,0.012056,-0.059059,0.510383,1,0,1,-0.085362,-0.128992,0.380256,0.451987,0.770136,0.372629,0.252479
1779403620913.935,1,0,0,-0.100803,0.181040,0.162867,0.874679,-0.024359,-0.046223,0.481879,1,0,1,-0.092819,-0.126377,0.389088,0.336092,0.798849,0.419554,0.269922
1779403620947.268,1,0,0,-0.102264,0.180600,0.163234,0.878151,-0.067040,-0.036554,0.472250,1,0,1,-0.106408,-0.127307,0.400395,0.206644,0.907108,0.327074,0.165755
1779403620980.601,1,0,0,-0.102331,0.180066,0.163900,0.854692,-0.093174,0.013465,0.510527,1,0,1,-0.103074,-0.123900,0.394630,0.304485,0.882281,0.322434,0.157816
1779403621013.935,1,0,0,-0.103377,0.180345,0.163592,0.860660,-0.096996,0.002429,0.499851,1,1,1,-0.098749,-0.119302,0.392905,0.276603,0.891050,0.314217,0.175465
1779403621047.268,1,0,0,-0.102912,0.180042,0.162707,0.875275,-0.077329,-0.007280,0.477348,1,1,1,-0.101846,-0.116898,0.398525,0.080704,0.964926,0.210029,0.135250
1779403621080.601,1,0,0,-0.101895,0.178756,0.163091,0.879896,-0.062778,-0.004260,0.470982,1,0,1,-0.108717,-0.118901,0.404668,0.092523,0.976520,0.171548,0.091754
1779403621113.935,1,0,0,-0.100764,0.178139,0.161460,0.862822,-0.067772,0.008829,0.500866,1,0,1,-0.105916,-0.116397,0.399920,0.092783,0.995454,0.021199,0.003543
1779403621147.268,1,0,0,-0.100407,0.177895,0.159517,0.873939,-0.108674,0.010500,0.473614,1,0,1,-0.101760,-0.113677,0.400581,0.276107,0.918586,0.239649,0.150109
1779403621180.601,1,0,0,-0.101915,0.177380,0.161009,0.896795,-0.056713,-0.009968,0.438683,1,0,1,-0.113893,-0.115754,0.408193,0.209867,0.962399,0.172327,0.006898
1779403621213.935,1,0,0,-0.104522,0.177137,0.162729,0.890840,-0.023161,-0.053967,0.450506,1,1,-1,-0.111686,-0.114368,0.408008,0.129507,0.903196,-0.243824,-0.328656
1779403621247.268,1,0,0,-0.102363,0.176567,0.160560,0.910836,-0.042098,-0.046577,0.407966,1,1,1,-0.099477,-0.110661,0.403916,0.104550,0.544444,-0.616404,-0.559192
1779403621280.601,1,0,0,-0.102984,0.175800,0.162055,0.876162,-0.114401,0.036748,0.466800,1,0,1,-0.114088,-0.112926,0.409401,-0.063301,-0.919658,0.244421,0.300799
1779403621313.935,1,0,0,-0.103045,0.175138,0.162855,0.883858,-0.106165,0.004178,0.455529,1,1,-1,-0.124565,-0.111932,0.414464,0.059971,0.989461,0.005604,-0.131678
1779403621347.268,1,0,0,-0.103508,0.175238,0.161856,0.844083,-0.022166,-0.008884,0.535681,1,1,1,-0.128814,-0.108613,0.417727,0.087166,0.984582,0.017562,-0.150639
1779403621380.601,1,0,0,-0.102815,0.176583,0.160588,0.852162,-0.034632,-0.037110,0.520810,1,0,1,-0.124799,-0.108123,0.416118,-0.021750,0.992096,0.029978,-0.119893
1779403621413.935,1,0,0,-0.100053,0.175472,0.162264,0.865621,-0.058557,-0.037095,0.495878,1,0,1,-0.135660,-0.106260,0.417308,0.070906,0.978518,-0.013551,-0.193109
1779403621447.268,1,0,0,-0.102633,0.174785,0.164992,0.890736,-0.076780,-0.012734,0.447809,1,0,1,-0.151310,-0.106539,0.422679,0.113969,0.984431,0.028352,-0.130776
1779403621480.601,1,0,0,-0.099922,0.174658,0.164993,0.869129,-0.026114,-0.033086,0.492786,1,0,1,-0.129596,-0.099363,0.419909,0.007344,0.988598,0.021478,-0.148861
1779403621513.935,1,0,0,-0.100917,0.174130,0.167238,0.899419,-0.014656,-0.046594,0.434350,1,0,1,-0.141227,-0.097391,0.424355,0.100352,0.973966,-0.043050,-0.198661
1779403621547.268,1,0,0,-0.098071,0.174308,0.165619,0.908413,-0.065569,-0.038668,0.411086,1,0,1,-0.144369,-0.095246,0.426205,0.236529,0.950380,0.078023,-0.186397
1779403621580.601,1,0,0,-0.098212,0.173920,0.166500,0.900893,-0.085273,-0.045094,0.423186,1,0,1,-0.148231,-0.095478,0.425268,0.199353,0.965968,0.035339,-0.160983
1779403621613.935,1,0,0,-0.097002,0.173741,0.165452,0.886090,-0.075505,-0.043676,0.455232,1,0,0,-0.107790,-0.086954,0.406810,-0.641575,0.718152,-0.155472,0.220152
1779403621647.268,1,0,0,-0.096983,0.174550,0.164532,0.880728,-0.056033,-0.069575,0.465120,1,0,1,-0.106251,-0.083961,0.409479,0.153175,-0.973376,-0.052979,-0.162078
1779403621680.601,1,0,0,-0.096807,0.173909,0.165064,0.866004,-0.028500,-0.040675,0.497565,1,0,1,-0.135683,-0.085694,0.423898,0.115410,0.984305,-0.001070,-0.133502
1779403621713.935,1,0,0,-0.098595,0.174272,0.164919,0.865994,-0.072000,-0.028875,0.494001,1,0,1,-0.113132,-0.079170,0.411124,0.102898,0.697675,-0.518783,-0.483246
1779403621747.268,1,0,0,-0.097973,0.175275,0.162926,0.875541,-0.005960,-0.049991,0.480514,1,0,1,-0.147667,-0.083281,0.427326,-0.194137,-0.914010,0.212313,0.286042
1779403621780.601,1,0,0,-0.097286,0.174130,0.163494,0.877009,-0.087247,-0.030756,0.471485,1,0,1,-0.156635,-0.082861,0.431330,0.223505,0.961319,0.016388,-0.160134
1779403621813.935,1,0,0,-0.096907,0.173033,0.164325,0.889990,-0.084619,-0.021897,0.447525,1,0,1,-0.124639,-0.072561,0.425102,0.156866,0.979832,0.076330,-0.097450
1779403621847.268,1,0,0,-0.096827,0.172583,0.164744,0.860505,-0.092393,0.011421,0.500864,1,0,1,-0.135573,-0.070632,0.429594,0.175066,0.972740,0.035692,-0.147836
1779403621880.601,1,0,0,-0.097288,0.172183,0.164000,0.872803,-0.093509,0.019933,0.478616,1,0,1,-0.139416,-0.069521,0.429933,0.126111,0.971915,-0.054609,-0.191037
1779403621913.935,1,0,0,-0.094353,0.170688,0.164171,0.836436,-0.086306,0.020363,0.540843,1,0,1,-0.135814,-0.064483,0.431825,0.178738,0.968687,0.000663,-0.172328
1779403621947.268,1,0,0,-0.095591,0.168922,0.162445,0.854605,-0.060044,-0.002052,0.515791,1,0,1,-0.125979,-0.058944,0.431245,0.134201,0.964372,-0.078317,-0.214112
1779403621980.601,1,0,0,-0.092407,0.167572,0.163758,0.844195,-0.045022,-0.018843,0.533809,1,0,1,-0.150494,-0.062833,0.433951,0.276314,0.935491,-0.118943,-0.185364
1779403622013.935,1,0,0,-0.091337,0.166022,0.162839,0.847123,-0.082758,-0.023890,0.524370,1,0,1,-0.115846,-0.049830,0.426376,0.121127,0.975510,-0.105773,-0.150069
1779403622047.268,1,0,0,-0.092253,0.164003,0.164196,0.743089,-0.029911,0.094580,0.661799,1,0,1,-0.128695,-0.052124,0.431674,0.148780,0.969988,-0.063429,-0.181561
1779403622080.601,1,0,0,-0.092132,0.164849,0.161290,0.844466,-0.039111,0.011814,0.534048,1,0,1,-0.126202,-0.049296,0.432860,0.086155,0.980736,-0.057592,-0.165585
1779403622113.935,1,0,0,-0.094111,0.162835,0.163736,0.826349,-0.056770,0.066242,0.556360,1,0,1,-0.133135,-0.047264,0.435019,0.115637,0.962185,-0.118865,-0.216101
1779403622147.268,1,0,0,-0.093224,0.160984,0.164862,0.846413,-0.043567,0.008578,0.530672,1,0,1,-0.134050,-0.045354,0.436646,0.219899,0.964261,-0.021302,-0.146260
1779403622180.601,1,0,0,-0.089981,0.159628,0.159374,0.879847,-0.089740,-0.010716,0.466584,1,0,1,-0.124118,-0.043014,0.434279,0.111650,0.976759,-0.081269,-0.163928
1779403622213.935,1,0,0,-0.092191,0.158728,0.160860,0.835676,-0.118484,0.070812,0.531594,1,0,1,-0.113754,-0.036815,0.430653,0.156511,0.984290,-0.007435,-0.081381
1779403622247.268,1,0,0,-0.093652,0.157828,0.163369,0.771180,-0.241976,0.206589,0.551407,1,0,1,-0.114457,-0.037536,0.431897,0.201075,0.973258,-0.052647,-0.097810
1779403622280.601,1,0,0,-0.081306,0.154532,0.154224,0.833422,-0.048408,0.038984,0.549131,1,0,1,-0.107137,-0.034829,0.429109,0.276901,0.957649,0.005019,-0.078802
1779403622313.935,1,0,0,-0.084528,0.154298,0.155966,0.850636,-0.054512,0.005263,0.522894,1,0,1,-0.132284,-0.040865,0.435982,0.103778,0.958493,-0.146876,-0.221244
1779403622347.268,1,0,0,-0.085213,0.153952,0.155081,0.862821,-0.066947,-0.000198,0.501057,1,1,1,-0.123493,-0.036778,0.436828,0.094049,0.977155,-0.092570,-0.166595
