ts_ms,valid_L,interp_L,side_L,pLx,pLy,pLz,qLx,qLy,qLz,qLw,valid_R,interp_R,side_R,pRx,pRy,pRz,qRx,qRy,qRz,qRw
1779153051193.473,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.077462,-0.225572,0.281003,-0.518684,0.024458,0.252266,0.816536
1779153051226.806,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.074871,-0.226769,0.281322,-0.531750,0.032349,0.256375,0.806516
1779153051260.140,1,0,0,0.079734,0.203961,0.334975,0.864659,0.133326,-0.117077,0.469981,1,0,0,-0.070125,-0.226921,0.283287,-0.582007,-0.054383,0.258396,0.769117
1779153051293.473,1,0,0,0.080062,0.201320,0.339362,0.865537,0.125298,-0.098306,0.474850,1,0,0,-0.071051,-0.226540,0.278993,-0.524540,0.068575,0.225078,0.818227
1779153051326.806,1,0,0,0.081704,0.198601,0.344291,0.874881,0.123846,-0.113983,0.454150,1,0,0,-0.071053,-0.224385,0.281804,-0.507637,0.025442,0.174000,0.843434
1779153051360.140,1,0,0,0.084001,0.196097,0.348283,0.903815,0.100438,-0.113843,0.400088,1,0,0,-0.055671,-0.228431,0.272510,-0.533498,0.068171,0.161485,0.827439
1779153051393.473,1,0,0,0.084022,0.194254,0.350456,0.896298,0.109441,-0.110929,0.415171,1,0,0,-0.055264,-0.227722,0.272920,-0.508164,0.117905,0.141626,0.841315
1779153051426.806,1,0,0,0.085689,0.192841,0.352055,0.915150,0.089707,-0.107764,0.377943,1,0,0,-0.034989,-0.237253,0.269677,-0.644958,0.110131,0.002615,0.756236
1779153051460.140,1,0,0,0.088197,0.190950,0.353393,0.915854,0.092743,-0.119800,0.371831,1,0,0,-0.032603,-0.230539,0.291989,-0.496706,0.112114,0.061483,0.858448
1779153051493.473,1,0,0,0.087644,0.189663,0.355476,0.899581,0.105573,-0.118406,0.406925,1,0,0,-0.027431,-0.237532,0.280115,-0.674111,0.026883,-0.085691,0.733150
1779153051526.806,1,0,0,0.087335,0.189214,0.354558,0.913541,0.088914,-0.144980,0.369483,1,0,0,-0.024358,-0.239414,0.277135,-0.724154,0.053030,-0.023711,0.687188
1779153051560.140,1,0,0,0.087436,0.189447,0.355851,0.916858,0.091557,-0.130777,0.365904,1,0,0,-0.038118,-0.231529,0.288323,-0.494167,0.197073,0.160615,0.831363
1779153051593.473,1,0,0,0.087015,0.189040,0.356817,0.902244,0.106128,-0.112464,0.402547,1,0,1,-0.009154,-0.217798,0.306446,0.076564,0.911127,0.393153,-0.097042
1779153051626.806,1,0,0,0.086778,0.188538,0.357620,0.926010,0.080542,-0.115919,0.350116,1,0,0,-0.018643,-0.213896,0.314777,-0.055190,0.343528,0.280371,-0.894614
1779153051660.140,1,0,0,0.085761,0.188522,0.358685,0.889403,0.104226,-0.124073,0.427441,1,0,1,-0.016763,-0.216662,0.313921,-0.146768,-0.879244,-0.397609,0.217475
1779153051693.473,1,0,0,0.087280,0.189854,0.359125,0.928112,0.080479,-0.134771,0.337591,1,0,1,-0.019794,-0.215329,0.312914,0.088546,0.931917,0.306786,-0.171968
1779153051726.806,1,0,0,0.086341,0.190660,0.359340,0.929129,0.078355,-0.134683,0.335321,1,0,0,-0.021019,-0.203832,0.320434,0.071827,0.329789,0.183920,-0.923176
1779153051760.140,1,0,0,0.085034,0.191223,0.360058,0.934463,0.072936,-0.133577,0.321896,1,0,0,-0.031575,-0.218957,0.303117,0.446087,-0.324049,-0.428525,0.715797
1779153051793.473,1,0,0,0.084257,0.191670,0.362116,0.917679,0.089936,-0.131822,0.363867,1,0,0,-0.032612,-0.223039,0.292213,0.547718,-0.309883,-0.479171,0.611860
1779153051826.806,1,0,0,0.083793,0.193090,0.362834,0.936770,0.082561,-0.108186,0.322400,1,0,0,-0.036131,-0.217938,0.294381,0.877508,-0.080213,-0.139210,-0.451847
1779153051860.140,1,0,0,0.083134,0.192265,0.364487,0.939572,0.078100,-0.115767,0.312575,1,0,0,-0.033866,-0.218369,0.292590,0.878211,0.018285,-0.076568,-0.471750
1779153051893.473,1,0,0,0.084838,0.191264,0.367394,0.923084,0.097571,-0.099036,0.358591,1,0,0,-0.035748,-0.219964,0.286288,0.910991,0.053761,-0.122732,-0.390054
1779153051926.806,1,0,0,0.085134,0.190077,0.368499,0.939059,0.070787,-0.103849,0.319958,1,0,0,-0.035508,-0.226519,0.271970,0.939003,-0.109560,-0.322614,-0.046804
1779153051960.140,1,0,0,0.086049,0.188027,0.369840,0.934766,0.080868,-0.102664,0.330352,1,0,0,-0.032448,-0.221422,0.285390,0.950733,-0.051735,-0.152556,-0.264871
1779153051993.473,1,0,0,0.085431,0.185545,0.371443,0.933385,0.082619,-0.109794,0.331530,1,0,0,-0.028014,-0.213068,0.303716,0.486031,-0.417077,-0.233670,0.731587
1779153052026.806,1,0,0,0.084912,0.182814,0.373194,0.935444,0.078423,-0.105649,0.328074,1,0,0,-0.021813,-0.204296,0.312947,-0.053449,-0.322143,-0.361067,0.873497
1779153052060.140,0,0,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,-0.027257,-0.217041,0.301919,0.408067,-0.467426,-0.136445,0.772254
1779153052093.473,1,0,0,0.088334,0.177062,0.377865,0.940447,0.048471,-0.123863,0.312837,1,0,0,-0.033959,-0.224047,0.285243,0.912126,-0.056995,-0.085640,-0.396791
1779153052126.806,1,0,0,0.084658,0.175490,0.379723,0.922261,0.068590,-0.098312,0.367511,1,0,0,-0.035212,-0.218970,0.292313,0.870595,0.039650,-0.032474,-0.489323
1779153052160.140,1,0,0,0.081529,0.171281,0.382246,0.926642,0.050324,-0.101260,0.358535,1,0,0,-0.035559,-0.220867,0.290255,0.745963,-0.101317,-0.129174,-0.645437
1779153052193.473,1,0,0,0.081670,0.171037,0.382372,0.932664,0.032816,-0.109777,0.342066,1,0,0,-0.026446,-0.205312,0.308328,-0.298088,-0.220757,-0.202699,0.906269
1779153052226.806,1,0,0,0.081295,0.171000,0.382741,0.931908,0.014517,-0.113405,0.344203,1,0,0,-0.038539,-0.222598,0.284461,-0.743486,0.175603,0.176363,0.620716
1779153052260.140,1,0,0,0.081030,0.170476,0.381840,0.937208,0.001568,-0.098852,0.334465,1,1,-1,-0.039041,-0.223647,0.283137,-0.771689,0.152713,0.162919,0.595510
1779153052293.473,1,0,0,0.081179,0.169612,0.382562,0.938625,-0.014663,-0.095268,0.331197,1,1,0,-0.039055,-0.224009,0.282761,-0.788472,0.112501,0.133267,0.589826
1779153052326.806,1,0,0,0.079015,0.169684,0.382878,0.937932,-0.026507,-0.086722,0.334753,1,1,-1,-0.038988,-0.221636,0.286762,-0.761697,0.050659,0.097628,0.638530
1779153052360.140,1,0,0,0.077240,0.169024,0.383497,0.938800,-0.051043,-0.085643,0.329720,1,1,0,-0.038918,-0.219158,0.290932,-0.726846,-0.012438,0.060943,0.683978
1779153052393.473,1,0,0,0.075060,0.168704,0.382599,0.932286,-0.058186,-0.084984,0.346750,1,0,0,-0.041787,-0.223739,0.281033,-0.711036,0.082147,0.166838,0.678119
1779153052426.806,1,0,0,0.073683,0.169929,0.380927,0.927288,-0.050961,-0.069272,0.364336,1,1,-1,-0.037245,-0.219733,0.288473,-0.279938,-0.163056,-0.078555,0.942803
1779153052460.140,1,0,0,0.073887,0.173114,0.377496,0.919357,-0.050584,-0.070219,0.383788,1,1,0,-0.032417,-0.215390,0.296594,0.276366,-0.354837,-0.304708,0.839563
1779153052493.473,1,0,0,0.077671,0.180008,0.371164,0.913968,-0.034029,-0.068787,0.398464,1,0,0,-0.025143,-0.211539,0.302996,0.111631,-0.305895,-0.308877,0.893623
1779153052526.806,1,0,0,0.079258,0.186833,0.363755,0.911796,-0.005891,-0.075414,0.403616,1,0,0,-0.039974,-0.218309,0.286116,-0.678666,0.088905,0.155177,0.712340
1779153052560.140,1,0,0,0.078955,0.194941,0.356724,0.912919,0.013374,-0.087016,0.398532,1,0,0,-0.041347,-0.219075,0.282778,-0.717776,0.094564,0.160382,0.670920
1779153052593.473,1,0,0,0.078309,0.201953,0.350030,0.916272,0.038135,-0.090531,0.388325,1,0,0,-0.038956,-0.215149,0.291652,-0.746153,-0.055702,0.085501,0.657908
1779153052626.806,1,0,0,0.083686,0.206693,0.344050,0.908294,0.062391,-0.094543,0.402704,1,0,0,-0.029188,-0.201847,0.308059,-0.442948,-0.162516,-0.057709,0.879804
1779153052660.140,1,0,0,0.083704,0.209408,0.339530,0.911526,0.097153,-0.106813,0.385061,1,1,-1,-0.027478,-0.205834,0.306763,-0.423102,-0.439694,-0.184786,0.770395
1779153052693.473,1,0,0,0.085099,0.210584,0.338237,0.924526,0.090292,-0.109644,0.353663,1,1,-1,-0.026066,-0.210451,0.304824,-0.369678,-0.675323,-0.290998,0.567977
1779153052726.806,1,0,0,0.085137,0.208951,0.338794,0.913620,0.101725,-0.108678,0.378338,1,1,1,-0.024653,-0.215068,0.302885,-0.275356,-0.836241,-0.365017,0.302724
1779153052760.140,1,0,0,0.087721,0.206691,0.341228,0.910864,0.098488,-0.123381,0.381320,1,0,1,-0.023635,-0.216751,0.302032,0.276863,0.849225,0.355221,-0.275648
1779153052793.473,1,0,0,0.085311,0.203306,0.342448,0.920116,0.101353,-0.118393,0.359302,1,1,-1,-0.024360,-0.217503,0.300713,0.028894,0.659591,0.487653,-0.571227
1779153052826.806,1,0,0,0.084956,0.201901,0.342546,0.927953,0.108883,-0.109983,0.339044,1,1,0,-0.025144,-0.218226,0.299377,0.233245,-0.323078,-0.520746,0.755010
1779153052860.140,1,0,0,0.085271,0.203385,0.339264,0.923682,0.113955,-0.119395,0.345789,1,0,1,-0.024602,-0.215237,0.301241,-0.157459,-0.863988,-0.344415,0.331829
1779153052893.473,1,0,0,0.086841,0.205822,0.336206,0.911969,0.128452,-0.123099,0.369675,1,0,0,-0.023926,-0.216731,0.298643,-0.281258,0.328662,0.480230,-0.763056
